DateTime,Consumption,Month,Year,Date,Time,Week,Day
2016-01-15 08:00:00,13110,1,2016,2016-01-15,08:00:00,2,Friday
2016-01-15 09:00:00,13596,1,2016,2016-01-15,09:00:00,2,Friday
2016-01-15 10:00:00,13718,1,2016,2016-01-15,10:00:00,2,Friday
2016-01-15 11:00:00,13533,1,2016,2016-01-15,11:00:00,2,Friday
2016-01-15 12:00:00,13381,1,2016,2016-01-15,12:00:00,2,Friday
2016-01-15 13:00:00,13310,1,2016,2016-01-15,13:00:00,2,Friday
2016-01-15 14:00:00,13342,1,2016,2016-01-15,14:00:00,2,Friday
2016-01-15 15:00:00,13275,1,2016,2016-01-15,15:00:00,2,Friday
2016-01-15 16:00:00,13156,1,2016,2016-01-15,16:00:00,2,Friday
2016-01-15 17:00:00,13254,1,2016,2016-01-15,17:00:00,2,Friday
2016-01-15 18:00:00,13624,1,2016,2016-01-15,18:00:00,2,Friday
2016-01-15 19:00:00,13709,1,2016,2016-01-15,19:00:00,2,Friday
2016-01-15 20:00:00,13671,1,2016,2016-01-15,20:00:00,2,Friday
2016-01-15 21:00:00,13630,1,2016,2016-01-15,21:00:00,2,Friday
2016-01-15 22:00:00,13421,1,2016,2016-01-15,22:00:00,2,Friday
2016-01-15 23:00:00,13000,1,2016,2016-01-15,23:00:00,2,Friday
2016-01-16 00:00:00,13087,1,2016,2016-01-16,00:00:00,2,Saturday
2016-01-16 01:00:00,12834,1,2016,2016-01-16,01:00:00,2,Saturday
2016-01-16 02:00:00,12323,1,2016,2016-01-16,02:00:00,2,Saturday
2016-01-16 03:00:00,11933,1,2016,2016-01-16,03:00:00,2,Saturday
2016-01-16 04:00:00,11746,1,2016,2016-01-16,04:00:00,2,Saturday
2016-01-16 05:00:00,11711,1,2016,2016-01-16,05:00:00,2,Saturday
2016-01-16 06:00:00,11728,1,2016,2016-01-16,06:00:00,2,Saturday
2016-01-16 07:00:00,11883,1,2016,2016-01-16,07:00:00,2,Saturday
2016-01-16 08:00:00,12170,1,2016,2016-01-16,08:00:00,2,Saturday
2016-01-16 09:00:00,12259,1,2016,2016-01-16,09:00:00,2,Saturday
2016-01-16 10:00:00,12653,1,2016,2016-01-16,10:00:00,2,Saturday
2016-01-16 11:00:00,12724,1,2016,2016-01-16,11:00:00,2,Saturday
2016-01-16 12:00:00,12876,1,2016,2016-01-16,12:00:00,2,Saturday
2016-01-16 13:00:00,12877,1,2016,2016-01-16,13:00:00,2,Saturday
2016-01-16 14:00:00,12828,1,2016,2016-01-16,14:00:00,2,Saturday
2016-01-16 15:00:00,12659,1,2016,2016-01-16,15:00:00,2,Saturday
2016-01-16 16:00:00,12552,1,2016,2016-01-16,16:00:00,2,Saturday
2016-01-16 17:00:00,12751,1,2016,2016-01-16,17:00:00,2,Saturday
2016-01-16 18:00:00,13304,1,2016,2016-01-16,18:00:00,2,Saturday
2016-01-16 19:00:00,13643,1,2016,2016-01-16,19:00:00,2,Saturday
2016-01-16 20:00:00,13738,1,2016,2016-01-16,20:00:00,2,Saturday
2016-01-16 21:00:00,13623,1,2016,2016-01-16,21:00:00,2,Saturday
2016-01-16 22:00:00,13203,1,2016,2016-01-16,22:00:00,2,Saturday
2016-01-16 23:00:00,12765,1,2016,2016-01-16,23:00:00,2,Saturday
2016-01-17 00:00:00,12783,1,2016,2016-01-17,00:00:00,2,Sunday
2016-01-17 01:00:00,12687,1,2016,2016-01-17,01:00:00,2,Sunday
2016-01-17 02:00:00,12231,1,2016,2016-01-17,02:00:00,2,Sunday
2016-01-17 03:00:00,11837,1,2016,2016-01-17,03:00:00,2,Sunday
2016-01-17 04:00:00,11594,1,2016,2016-01-17,04:00:00,2,Sunday
2016-01-17 05:00:00,11514,1,2016,2016-01-17,05:00:00,2,Sunday
2016-01-17 06:00:00,11493,1,2016,2016-01-17,06:00:00,2,Sunday
2016-01-17 07:00:00,11523,1,2016,2016-01-17,07:00:00,2,Sunday
2016-01-17 08:00:00,11676,1,2016,2016-01-17,08:00:00,2,Sunday
2016-01-17 09:00:00,11590,1,2016,2016-01-17,09:00:00,2,Sunday
2016-01-17 10:00:00,11921,1,2016,2016-01-17,10:00:00,2,Sunday
2016-01-17 11:00:00,12030,1,2016,2016-01-17,11:00:00,2,Sunday
2016-01-17 12:00:00,12269,1,2016,2016-01-17,12:00:00,2,Sunday
2016-01-17 13:00:00,12472,1,2016,2016-01-17,13:00:00,2,Sunday
2016-01-17 14:00:00,12503,1,2016,2016-01-17,14:00:00,2,Sunday
2016-01-17 15:00:00,12477,1,2016,2016-01-17,15:00:00,2,Sunday
2016-01-17 16:00:00,12451,1,2016,2016-01-17,16:00:00,2,Sunday
2016-01-17 17:00:00,12565,1,2016,2016-01-17,17:00:00,2,Sunday
2016-01-17 18:00:00,13114,1,2016,2016-01-17,18:00:00,2,Sunday
2016-01-17 19:00:00,13367,1,2016,2016-01-17,19:00:00,2,Sunday
2016-01-17 20:00:00,13404,1,2016,2016-01-17,20:00:00,2,Sunday
2016-01-17 21:00:00,13465,1,2016,2016-01-17,21:00:00,2,Sunday
2016-01-17 22:00:00,13216,1,2016,2016-01-17,22:00:00,2,Sunday
2016-01-17 23:00:00,12907,1,2016,2016-01-17,23:00:00,2,Sunday
2016-01-18 00:00:00,13121,1,2016,2016-01-18,00:00:00,3,Monday
2016-01-18 01:00:00,12991,1,2016,2016-01-18,01:00:00,3,Monday
2016-01-18 02:00:00,12657,1,2016,2016-01-18,02:00:00,3,Monday
2016-01-18 03:00:00,12325,1,2016,2016-01-18,03:00:00,3,Monday
2016-01-18 04:00:00,12166,1,2016,2016-01-18,04:00:00,3,Monday
2016-01-18 05:00:00,12165,1,2016,2016-01-18,05:00:00,3,Monday
2016-01-18 06:00:00,12341,1,2016,2016-01-18,06:00:00,3,Monday
2016-01-18 07:00:00,12767,1,2016,2016-01-18,07:00:00,3,Monday
2016-01-18 08:00:00,13704,1,2016,2016-01-18,08:00:00,3,Monday
2016-01-18 09:00:00,14153,1,2016,2016-01-18,09:00:00,3,Monday
2016-01-18 10:00:00,14434,1,2016,2016-01-18,10:00:00,3,Monday
2016-01-18 11:00:00,14300,1,2016,2016-01-18,11:00:00,3,Monday
2016-01-18 12:00:00,14224,1,2016,2016-01-18,12:00:00,3,Monday
2016-01-18 13:00:00,14211,1,2016,2016-01-18,13:00:00,3,Monday
2016-01-18 14:00:00,14164,1,2016,2016-01-18,14:00:00,3,Monday
2016-01-18 15:00:00,14061,1,2016,2016-01-18,15:00:00,3,Monday
2016-01-18 16:00:00,13973,1,2016,2016-01-18,16:00:00,3,Monday
2016-01-18 17:00:00,13972,1,2016,2016-01-18,17:00:00,3,Monday
2016-01-18 18:00:00,14148,1,2016,2016-01-18,18:00:00,3,Monday
2016-01-18 19:00:00,14213,1,2016,2016-01-18,19:00:00,3,Monday
2016-01-18 20:00:00,14113,1,2016,2016-01-18,20:00:00,3,Monday
2016-01-18 21:00:00,14108,1,2016,2016-01-18,21:00:00,3,Monday
2016-01-18 22:00:00,14025,1,2016,2016-01-18,22:00:00,3,Monday
2016-01-18 23:00:00,13555,1,2016,2016-01-18,23:00:00,3,Monday
2016-01-19 00:00:00,13504,1,2016,2016-01-19,00:00:00,3,Tuesday
2016-01-19 01:00:00,13278,1,2016,2016-01-19,01:00:00,3,Tuesday
2016-01-19 02:00:00,12911,1,2016,2016-01-19,02:00:00,3,Tuesday
2016-01-19 03:00:00,12553,1,2016,2016-01-19,03:00:00,3,Tuesday
2016-01-19 04:00:00,12358,1,2016,2016-01-19,04:00:00,3,Tuesday
2016-01-19 05:00:00,12328,1,2016,2016-01-19,05:00:00,3,Tuesday
2016-01-19 06:00:00,12458,1,2016,2016-01-19,06:00:00,3,Tuesday
2016-01-19 07:00:00,12775,1,2016,2016-01-19,07:00:00,3,Tuesday
2016-01-19 08:00:00,13652,1,2016,2016-01-19,08:00:00,3,Tuesday
2016-01-19 09:00:00,13994,1,2016,2016-01-19,09:00:00,3,Tuesday
2016-01-19 10:00:00,14155,1,2016,2016-01-19,10:00:00,3,Tuesday
2016-01-19 11:00:00,13981,1,2016,2016-01-19,11:00:00,3,Tuesday
2016-01-19 12:00:00,13944,1,2016,2016-01-19,12:00:00,3,Tuesday
2016-01-19 13:00:00,13951,1,2016,2016-01-19,13:00:00,3,Tuesday
2016-01-19 14:00:00,13937,1,2016,2016-01-19,14:00:00,3,Tuesday
2016-01-19 15:00:00,13851,1,2016,2016-01-19,15:00:00,3,Tuesday
2016-01-19 16:00:00,13825,1,2016,2016-01-19,16:00:00,3,Tuesday
2016-01-19 17:00:00,13735,1,2016,2016-01-19,17:00:00,3,Tuesday
2016-01-19 18:00:00,13967,1,2016,2016-01-19,18:00:00,3,Tuesday
2016-01-19 19:00:00,14087,1,2016,2016-01-19,19:00:00,3,Tuesday
2016-01-19 20:00:00,14036,1,2016,2016-01-19,20:00:00,3,Tuesday
2016-01-19 21:00:00,14064,1,2016,2016-01-19,21:00:00,3,Tuesday
2016-01-19 22:00:00,13958,1,2016,2016-01-19,22:00:00,3,Tuesday
2016-01-19 23:00:00,13461,1,2016,2016-01-19,23:00:00,3,Tuesday
2016-01-20 00:00:00,13428,1,2016,2016-01-20,00:00:00,3,Wednesday
2016-01-20 01:00:00,13224,1,2016,2016-01-20,01:00:00,3,Wednesday
2016-01-20 02:00:00,12807,1,2016,2016-01-20,02:00:00,3,Wednesday
2016-01-20 03:00:00,12536,1,2016,2016-01-20,03:00:00,3,Wednesday
2016-01-20 04:00:00,12343,1,2016,2016-01-20,04:00:00,3,Wednesday
2016-01-20 05:00:00,12342,1,2016,2016-01-20,05:00:00,3,Wednesday
2016-01-20 06:00:00,12496,1,2016,2016-01-20,06:00:00,3,Wednesday
2016-01-20 07:00:00,12852,1,2016,2016-01-20,07:00:00,3,Wednesday
2016-01-20 08:00:00,13683,1,2016,2016-01-20,08:00:00,3,Wednesday
2016-01-20 09:00:00,14113,1,2016,2016-01-20,09:00:00,3,Wednesday
2016-01-20 10:00:00,14406,1,2016,2016-01-20,10:00:00,3,Wednesday
2016-01-20 11:00:00,14202,1,2016,2016-01-20,11:00:00,3,Wednesday
2016-01-20 12:00:00,14244,1,2016,2016-01-20,12:00:00,3,Wednesday
2016-01-20 13:00:00,14228,1,2016,2016-01-20,13:00:00,3,Wednesday
2016-01-20 14:00:00,14132,1,2016,2016-01-20,14:00:00,3,Wednesday
2016-01-20 15:00:00,13985,1,2016,2016-01-20,15:00:00,3,Wednesday
2016-01-20 16:00:00,13962,1,2016,2016-01-20,16:00:00,3,Wednesday
2016-01-20 17:00:00,13922,1,2016,2016-01-20,17:00:00,3,Wednesday
2016-01-20 18:00:00,14141,1,2016,2016-01-20,18:00:00,3,Wednesday
2016-01-20 19:00:00,14335,1,2016,2016-01-20,19:00:00,3,Wednesday
2016-01-20 20:00:00,14375,1,2016,2016-01-20,20:00:00,3,Wednesday
2016-01-20 21:00:00,14409,1,2016,2016-01-20,21:00:00,3,Wednesday
2016-01-20 22:00:00,14240,1,2016,2016-01-20,22:00:00,3,Wednesday
2016-01-20 23:00:00,13712,1,2016,2016-01-20,23:00:00,3,Wednesday
2016-01-21 00:00:00,13637,1,2016,2016-01-21,00:00:00,3,Thursday
2016-01-21 01:00:00,13439,1,2016,2016-01-21,01:00:00,3,Thursday
2016-01-21 02:00:00,13044,1,2016,2016-01-21,02:00:00,3,Thursday
2016-01-21 03:00:00,12743,1,2016,2016-01-21,03:00:00,3,Thursday
2016-01-21 04:00:00,12512,1,2016,2016-01-21,04:00:00,3,Thursday
2016-01-21 05:00:00,12406,1,2016,2016-01-21,05:00:00,3,Thursday
2016-01-21 06:00:00,12553,1,2016,2016-01-21,06:00:00,3,Thursday
2016-01-21 07:00:00,12933,1,2016,2016-01-21,07:00:00,3,Thursday
2016-01-21 08:00:00,13785,1,2016,2016-01-21,08:00:00,3,Thursday
2016-01-21 09:00:00,14071,1,2016,2016-01-21,09:00:00,3,Thursday
2016-01-21 10:00:00,14199,1,2016,2016-01-21,10:00:00,3,Thursday
2016-01-21 11:00:00,14060,1,2016,2016-01-21,11:00:00,3,Thursday
2016-01-21 12:00:00,14051,1,2016,2016-01-21,12:00:00,3,Thursday
2016-01-21 13:00:00,13993,1,2016,2016-01-21,13:00:00,3,Thursday
2016-01-21 14:00:00,13997,1,2016,2016-01-21,14:00:00,3,Thursday
2016-01-21 15:00:00,13932,1,2016,2016-01-21,15:00:00,3,Thursday
2016-01-21 16:00:00,13858,1,2016,2016-01-21,16:00:00,3,Thursday
2016-01-21 17:00:00,13887,1,2016,2016-01-21,17:00:00,3,Thursday
2016-01-21 18:00:00,14042,1,2016,2016-01-21,18:00:00,3,Thursday
2016-01-21 19:00:00,14316,1,2016,2016-01-21,19:00:00,3,Thursday
2016-01-21 20:00:00,14346,1,2016,2016-01-21,20:00:00,3,Thursday
2016-01-21 21:00:00,14395,1,2016,2016-01-21,21:00:00,3,Thursday
2016-01-21 22:00:00,14329,1,2016,2016-01-21,22:00:00,3,Thursday
2016-01-21 23:00:00,13724,1,2016,2016-01-21,23:00:00,3,Thursday
2016-01-22 00:00:00,13726,1,2016,2016-01-22,00:00:00,3,Friday
2016-01-22 01:00:00,13611,1,2016,2016-01-22,01:00:00,3,Friday
2016-01-22 02:00:00,13264,1,2016,2016-01-22,02:00:00,3,Friday
2016-01-22 03:00:00,13013,1,2016,2016-01-22,03:00:00,3,Friday
2016-01-22 04:00:00,12891,1,2016,2016-01-22,04:00:00,3,Friday
2016-01-22 05:00:00,12920,1,2016,2016-01-22,05:00:00,3,Friday
2016-01-22 06:00:00,13072,1,2016,2016-01-22,06:00:00,3,Friday
2016-01-22 07:00:00,13510,1,2016,2016-01-22,07:00:00,3,Friday
2016-01-22 08:00:00,14333,1,2016,2016-01-22,08:00:00,3,Friday
2016-01-22 09:00:00,14527,1,2016,2016-01-22,09:00:00,3,Friday
2016-01-22 10:00:00,14771,1,2016,2016-01-22,10:00:00,3,Friday
2016-01-22 11:00:00,14617,1,2016,2016-01-22,11:00:00,3,Friday
2016-01-22 12:00:00,14722,1,2016,2016-01-22,12:00:00,3,Friday
2016-01-22 13:00:00,14756,1,2016,2016-01-22,13:00:00,3,Friday
2016-01-22 14:00:00,14597,1,2016,2016-01-22,14:00:00,3,Friday
2016-01-22 15:00:00,14439,1,2016,2016-01-22,15:00:00,3,Friday
2016-01-22 16:00:00,14256,1,2016,2016-01-22,16:00:00,3,Friday
2016-01-22 17:00:00,14170,1,2016,2016-01-22,17:00:00,3,Friday
2016-01-22 18:00:00,14294,1,2016,2016-01-22,18:00:00,3,Friday
2016-01-22 19:00:00,14389,1,2016,2016-01-22,19:00:00,3,Friday
2016-01-22 20:00:00,14297,1,2016,2016-01-22,20:00:00,3,Friday
2016-01-22 21:00:00,14156,1,2016,2016-01-22,21:00:00,3,Friday
2016-01-22 22:00:00,13757,1,2016,2016-01-22,22:00:00,3,Friday
2016-01-22 23:00:00,13322,1,2016,2016-01-22,23:00:00,3,Friday
2016-01-23 00:00:00,13286,1,2016,2016-01-23,00:00:00,3,Saturday
2016-01-23 01:00:00,12981,1,2016,2016-01-23,01:00:00,3,Saturday
2016-01-23 02:00:00,12412,1,2016,2016-01-23,02:00:00,3,Saturday
2016-01-23 03:00:00,12037,1,2016,2016-01-23,03:00:00,3,Saturday
2016-01-23 04:00:00,11733,1,2016,2016-01-23,04:00:00,3,Saturday
2016-01-23 05:00:00,11529,1,2016,2016-01-23,05:00:00,3,Saturday
2016-01-23 06:00:00,11444,1,2016,2016-01-23,06:00:00,3,Saturday
2016-01-23 07:00:00,11502,1,2016,2016-01-23,07:00:00,3,Saturday
2016-01-23 08:00:00,11742,1,2016,2016-01-23,08:00:00,3,Saturday
2016-01-23 09:00:00,11814,1,2016,2016-01-23,09:00:00,3,Saturday
2016-01-23 10:00:00,12078,1,2016,2016-01-23,10:00:00,3,Saturday
2016-01-23 11:00:00,12037,1,2016,2016-01-23,11:00:00,3,Saturday
2016-01-23 12:00:00,12051,1,2016,2016-01-23,12:00:00,3,Saturday
2016-01-23 13:00:00,12051,1,2016,2016-01-23,13:00:00,3,Saturday
2016-01-23 14:00:00,11978,1,2016,2016-01-23,14:00:00,3,Saturday
2016-01-23 15:00:00,11914,1,2016,2016-01-23,15:00:00,3,Saturday
2016-01-23 16:00:00,11784,1,2016,2016-01-23,16:00:00,3,Saturday
2016-01-23 17:00:00,11884,1,2016,2016-01-23,17:00:00,3,Saturday
2016-01-23 18:00:00,12286,1,2016,2016-01-23,18:00:00,3,Saturday
2016-01-23 19:00:00,12675,1,2016,2016-01-23,19:00:00,3,Saturday
2016-01-23 20:00:00,12749,1,2016,2016-01-23,20:00:00,3,Saturday
2016-01-23 21:00:00,12447,1,2016,2016-01-23,21:00:00,3,Saturday
2016-01-23 22:00:00,12015,1,2016,2016-01-23,22:00:00,3,Saturday
2016-01-23 23:00:00,11549,1,2016,2016-01-23,23:00:00,3,Saturday
2016-01-24 00:00:00,11677,1,2016,2016-01-24,00:00:00,3,Sunday
2016-01-24 01:00:00,11510,1,2016,2016-01-24,01:00:00,3,Sunday
2016-01-24 02:00:00,11065,1,2016,2016-01-24,02:00:00,3,Sunday
2016-01-24 03:00:00,10635,1,2016,2016-01-24,03:00:00,3,Sunday
2016-01-24 04:00:00,10383,1,2016,2016-01-24,04:00:00,3,Sunday
2016-01-24 05:00:00,10258,1,2016,2016-01-24,05:00:00,3,Sunday
2016-01-24 06:00:00,10212,1,2016,2016-01-24,06:00:00,3,Sunday
2016-01-24 07:00:00,10271,1,2016,2016-01-24,07:00:00,3,Sunday
2016-01-24 08:00:00,10433,1,2016,2016-01-24,08:00:00,3,Sunday
2016-01-24 09:00:00,10449,1,2016,2016-01-24,09:00:00,3,Sunday
2016-01-24 10:00:00,10666,1,2016,2016-01-24,10:00:00,3,Sunday
2016-01-24 11:00:00,10731,1,2016,2016-01-24,11:00:00,3,Sunday
2016-01-24 12:00:00,10908,1,2016,2016-01-24,12:00:00,3,Sunday
2016-01-24 13:00:00,11056,1,2016,2016-01-24,13:00:00,3,Sunday
2016-01-24 14:00:00,11089,1,2016,2016-01-24,14:00:00,3,Sunday
2016-01-24 15:00:00,10997,1,2016,2016-01-24,15:00:00,3,Sunday
2016-01-24 16:00:00,11011,1,2016,2016-01-24,16:00:00,3,Sunday
2016-01-24 17:00:00,11079,1,2016,2016-01-24,17:00:00,3,Sunday
2016-01-24 18:00:00,11366,1,2016,2016-01-24,18:00:00,3,Sunday
2016-01-24 19:00:00,11692,1,2016,2016-01-24,19:00:00,3,Sunday
2016-01-24 20:00:00,11730,1,2016,2016-01-24,20:00:00,3,Sunday
2016-01-24 21:00:00,11674,1,2016,2016-01-24,21:00:00,3,Sunday
2016-01-24 22:00:00,11488,1,2016,2016-01-24,22:00:00,3,Sunday
2016-01-24 23:00:00,11125,1,2016,2016-01-24,23:00:00,3,Sunday
2016-01-25 00:00:00,11292,1,2016,2016-01-25,00:00:00,4,Monday
2016-01-25 01:00:00,11162,1,2016,2016-01-25,01:00:00,4,Monday
2016-01-25 02:00:00,10760,1,2016,2016-01-25,02:00:00,4,Monday
2016-01-25 03:00:00,10479,1,2016,2016-01-25,03:00:00,4,Monday
2016-01-25 04:00:00,10194,1,2016,2016-01-25,04:00:00,4,Monday
2016-01-25 05:00:00,10094,1,2016,2016-01-25,05:00:00,4,Monday
2016-01-25 06:00:00,10149,1,2016,2016-01-25,06:00:00,4,Monday
2016-01-25 07:00:00,10654,1,2016,2016-01-25,07:00:00,4,Monday
2016-01-25 08:00:00,11570,1,2016,2016-01-25,08:00:00,4,Monday
2016-01-25 09:00:00,12139,1,2016,2016-01-25,09:00:00,4,Monday
2016-01-25 10:00:00,12379,1,2016,2016-01-25,10:00:00,4,Monday
2016-01-25 11:00:00,12194,1,2016,2016-01-25,11:00:00,4,Monday
2016-01-25 12:00:00,12162,1,2016,2016-01-25,12:00:00,4,Monday
2016-01-25 13:00:00,12065,1,2016,2016-01-25,13:00:00,4,Monday
2016-01-25 14:00:00,12082,1,2016,2016-01-25,14:00:00,4,Monday
2016-01-25 15:00:00,11961,1,2016,2016-01-25,15:00:00,4,Monday
2016-01-25 16:00:00,11940,1,2016,2016-01-25,16:00:00,4,Monday
2016-01-25 17:00:00,11910,1,2016,2016-01-25,17:00:00,4,Monday
2016-01-25 18:00:00,12099,1,2016,2016-01-25,18:00:00,4,Monday
2016-01-25 19:00:00,12292,1,2016,2016-01-25,19:00:00,4,Monday
2016-01-25 20:00:00,12192,1,2016,2016-01-25,20:00:00,4,Monday
2016-01-25 21:00:00,12145,1,2016,2016-01-25,21:00:00,4,Monday
2016-01-25 22:00:00,12009,1,2016,2016-01-25,22:00:00,4,Monday
2016-01-25 23:00:00,11638,1,2016,2016-01-25,23:00:00,4,Monday
2016-01-26 00:00:00,11695,1,2016,2016-01-26,00:00:00,4,Tuesday
2016-01-26 01:00:00,11411,1,2016,2016-01-26,01:00:00,4,Tuesday
2016-01-26 02:00:00,10934,1,2016,2016-01-26,02:00:00,4,Tuesday
2016-01-26 03:00:00,10614,1,2016,2016-01-26,03:00:00,4,Tuesday
2016-01-26 04:00:00,10378,1,2016,2016-01-26,04:00:00,4,Tuesday
2016-01-26 05:00:00,10254,1,2016,2016-01-26,05:00:00,4,Tuesday
2016-01-26 06:00:00,10411,1,2016,2016-01-26,06:00:00,4,Tuesday
2016-01-26 07:00:00,10817,1,2016,2016-01-26,07:00:00,4,Tuesday
2016-01-26 08:00:00,11528,1,2016,2016-01-26,08:00:00,4,Tuesday
2016-01-26 09:00:00,12050,1,2016,2016-01-26,09:00:00,4,Tuesday
2016-01-26 10:00:00,12328,1,2016,2016-01-26,10:00:00,4,Tuesday
2016-01-26 11:00:00,12191,1,2016,2016-01-26,11:00:00,4,Tuesday
2016-01-26 12:00:00,12044,1,2016,2016-01-26,12:00:00,4,Tuesday
2016-01-26 13:00:00,11919,1,2016,2016-01-26,13:00:00,4,Tuesday
2016-01-26 14:00:00,11869,1,2016,2016-01-26,14:00:00,4,Tuesday
2016-01-26 15:00:00,11763,1,2016,2016-01-26,15:00:00,4,Tuesday
2016-01-26 16:00:00,11698,1,2016,2016-01-26,16:00:00,4,Tuesday
2016-01-26 17:00:00,11645,1,2016,2016-01-26,17:00:00,4,Tuesday
2016-01-26 18:00:00,11792,1,2016,2016-01-26,18:00:00,4,Tuesday
2016-01-26 19:00:00,11939,1,2016,2016-01-26,19:00:00,4,Tuesday
2016-01-26 20:00:00,11870,1,2016,2016-01-26,20:00:00,4,Tuesday
2016-01-26 21:00:00,11797,1,2016,2016-01-26,21:00:00,4,Tuesday
2016-01-26 22:00:00,11498,1,2016,2016-01-26,22:00:00,4,Tuesday
2016-01-26 23:00:00,10988,1,2016,2016-01-26,23:00:00,4,Tuesday
2016-01-27 00:00:00,10983,1,2016,2016-01-27,00:00:00,4,Wednesday
2016-01-27 01:00:00,10669,1,2016,2016-01-27,01:00:00,4,Wednesday
2016-01-27 02:00:00,10171,1,2016,2016-01-27,02:00:00,4,Wednesday
2016-01-27 03:00:00,9798,1,2016,2016-01-27,03:00:00,4,Wednesday
2016-01-27 04:00:00,9617,1,2016,2016-01-27,04:00:00,4,Wednesday
2016-01-27 05:00:00,9561,1,2016,2016-01-27,05:00:00,4,Wednesday
2016-01-27 06:00:00,9604,1,2016,2016-01-27,06:00:00,4,Wednesday
2016-01-27 07:00:00,10041,1,2016,2016-01-27,07:00:00,4,Wednesday
2016-01-27 08:00:00,10903,1,2016,2016-01-27,08:00:00,4,Wednesday
2016-01-27 09:00:00,11477,1,2016,2016-01-27,09:00:00,4,Wednesday
2016-01-27 10:00:00,11664,1,2016,2016-01-27,10:00:00,4,Wednesday
2016-01-27 11:00:00,11495,1,2016,2016-01-27,11:00:00,4,Wednesday
2016-01-27 12:00:00,11406,1,2016,2016-01-27,12:00:00,4,Wednesday
2016-01-27 13:00:00,11414,1,2016,2016-01-27,13:00:00,4,Wednesday
2016-01-27 14:00:00,11322,1,2016,2016-01-27,14:00:00,4,Wednesday
2016-01-27 15:00:00,11196,1,2016,2016-01-27,15:00:00,4,Wednesday
2016-01-27 16:00:00,11162,1,2016,2016-01-27,16:00:00,4,Wednesday
2016-01-27 17:00:00,11102,1,2016,2016-01-27,17:00:00,4,Wednesday
2016-01-27 18:00:00,11267,1,2016,2016-01-27,18:00:00,4,Wednesday
2016-01-27 19:00:00,11553,1,2016,2016-01-27,19:00:00,4,Wednesday
2016-01-27 20:00:00,11561,1,2016,2016-01-27,20:00:00,4,Wednesday
2016-01-27 21:00:00,11587,1,2016,2016-01-27,21:00:00,4,Wednesday
2016-01-27 22:00:00,11428,1,2016,2016-01-27,22:00:00,4,Wednesday
2016-01-27 23:00:00,10907,1,2016,2016-01-27,23:00:00,4,Wednesday
2016-01-28 00:00:00,10889,1,2016,2016-01-28,00:00:00,4,Thursday
2016-01-28 01:00:00,10593,1,2016,2016-01-28,01:00:00,4,Thursday
2016-01-28 02:00:00,10085,1,2016,2016-01-28,02:00:00,4,Thursday
2016-01-28 03:00:00,9704,1,2016,2016-01-28,03:00:00,4,Thursday
2016-01-28 04:00:00,9463,1,2016,2016-01-28,04:00:00,4,Thursday
2016-01-28 05:00:00,9434,1,2016,2016-01-28,05:00:00,4,Thursday
2016-01-28 06:00:00,9532,1,2016,2016-01-28,06:00:00,4,Thursday
2016-01-28 07:00:00,9947,1,2016,2016-01-28,07:00:00,4,Thursday
2016-01-28 08:00:00,10849,1,2016,2016-01-28,08:00:00,4,Thursday
2016-01-28 09:00:00,11437,1,2016,2016-01-28,09:00:00,4,Thursday
2016-01-28 10:00:00,11644,1,2016,2016-01-28,10:00:00,4,Thursday
2016-01-28 11:00:00,11476,1,2016,2016-01-28,11:00:00,4,Thursday
2016-01-28 12:00:00,11485,1,2016,2016-01-28,12:00:00,4,Thursday
2016-01-28 13:00:00,11505,1,2016,2016-01-28,13:00:00,4,Thursday
2016-01-28 14:00:00,11458,1,2016,2016-01-28,14:00:00,4,Thursday
2016-01-28 15:00:00,11333,1,2016,2016-01-28,15:00:00,4,Thursday
2016-01-28 16:00:00,11293,1,2016,2016-01-28,16:00:00,4,Thursday
2016-01-28 17:00:00,11343,1,2016,2016-01-28,17:00:00,4,Thursday
2016-01-28 18:00:00,11619,1,2016,2016-01-28,18:00:00,4,Thursday
2016-01-28 19:00:00,11822,1,2016,2016-01-28,19:00:00,4,Thursday
2016-01-28 20:00:00,11776,1,2016,2016-01-28,20:00:00,4,Thursday
2016-01-28 21:00:00,11789,1,2016,2016-01-28,21:00:00,4,Thursday
2016-01-28 22:00:00,11661,1,2016,2016-01-28,22:00:00,4,Thursday
2016-01-28 23:00:00,11174,1,2016,2016-01-28,23:00:00,4,Thursday
2016-01-29 00:00:00,11170,1,2016,2016-01-29,00:00:00,4,Friday
2016-01-29 01:00:00,10893,1,2016,2016-01-29,01:00:00,4,Friday
2016-01-29 02:00:00,10415,1,2016,2016-01-29,02:00:00,4,Friday
2016-01-29 03:00:00,10095,1,2016,2016-01-29,03:00:00,4,Friday
2016-01-29 04:00:00,9913,1,2016,2016-01-29,04:00:00,4,Friday
2016-01-29 05:00:00,9834,1,2016,2016-01-29,05:00:00,4,Friday
2016-01-29 06:00:00,9936,1,2016,2016-01-29,06:00:00,4,Friday
2016-01-29 07:00:00,10370,1,2016,2016-01-29,07:00:00,4,Friday
2016-01-29 08:00:00,11248,1,2016,2016-01-29,08:00:00,4,Friday
2016-01-29 09:00:00,11882,1,2016,2016-01-29,09:00:00,4,Friday
2016-01-29 10:00:00,12070,1,2016,2016-01-29,10:00:00,4,Friday
2016-01-29 11:00:00,11962,1,2016,2016-01-29,11:00:00,4,Friday
